onset	duration	trial_type	trial	delay	sentence	detected_delay
1050.9175	7.4632	adaption	27	0.204	The mute muffled the high tones of the horn.	1
1063.451	7.6466	adaption	28	0.204	Watch the log float in the wide river.	0
1077.3012	9.3764	adaption	29	0.204	The heap of fallen leaves was set on fire.	1
1092.3514	7.611	adaption	30	0.204	The gold ring fits only a pierced ear.	0
1104.2682	8.219	adaption	31	0.204	Tend the sheep while the dog wanders.	0
1114.7684	6.9965	adaption	32	0.204	The key you designed will fit the lock.	0
1125.3352	8.1388	adaption	33	0.204	The thaw came early and freed the stream.	1
1138.7021	6.201	adaption	34	0.204	This plank was made for walking on .	0
1147.0189	8.1776	adaption	35	0.204	Plead to the council to free the poor thief.	1
1158.4358	7.622	adaption	36	0.204	The lake sparkled in the red hot sun.	1
1169.7192	7.4238	adaption	37	0.204	He crawled with care along the ledge.	1
1179.636	9.6559	adaption	38	0.204	Feed the white mouse some flower seeds.	1
1193.3392	9.2055	adaption	39	0.204	He took the lead and kept it the whole distance.	0
1204.5532	7.0292	adaption	40	0.204	Better hash is made of rare beef.	0
1216.6032	10.2234	adaption	41	0.204	A bowl of rice is free with chicken stew.	1
1237.2869	12.6139	adaption	42	0.204	The water in this well is a source of good health.	1
1252.9705	7.6637	adaption	43	0.204	Shake the dust from your shoes, stranger.	0
1262.854	8.9613	adaption	44	0.204	The dusty bench stood by the stone wall.	1
1276.9708	10.3606	adaption	45	0.204	The square wooden crate was packed to be shipped.	1
1290.2711	11.0329	adaption	46	0.204	We dress to suit the weather of most days.	1
1305.3879	11.6561	adaption	47	0.204	That guy is the writer of a few banned books.	0
1320.2381	10.3145	adaption	48	0.204	She was kind to sick old people.	0
1333.2883	11.7567	adaption	49	0.204	Smile when you say nasty words.	0
1350.2719	10.0813	adaption	50	0.204	Take shelter in this tent, but keep still.	1
1363.9889	11.9365	adaption	51	0.204	They are men who walk the middle of the road.	0
1381.839	6.5712	adaption	52	0.204	Both brothers wear the same size.	0
1390.5058	12.4528	adaption	53	0.204	The houses are built of red clay bricks.	0
1405.4561	11.2831	adaption	54	0.204	These pills do less good than others.	0
1421.7064	12.8923	adaption	55	0.204	Fruit flavors are used in fizz drinks.	1
1437.9399	10.3353	adaption	56	0.204	Canned pears lack full flavor.	0
1450.7068	7.9018	adaption	57	0.204	Ducks fly north but lack a compass.	1
1461.6736	8.6041	adaption	58	0.204	Yell and clap as the curtain slides back.	0
1475.5905	10.0513	adaption	59	0.204	The prince ordered his head chopped off.	1
1488.774	10.8164	adaption	60	0.204	In some form or other we need fun.	1
1502.1742	12.4764	adaption	61	0.204	The slab was hewn from heavy blocks of slate.	1
1517.2077	7.4803	adaption	62	0.204	The rarest spice comes from the far East.	0
1527.1413	13.7908	adaption	63	0.204	A smatter of French is worse than none.	1
1543.4415	12.6947	adaption	64	0.204	The aim of the contest is to raise a great fund.	0
1559.7418	10.031	adaption	65	0.204	Dunk the stale biscuits into strong drink.	1
1573.6753	10.8778	adaption	66	0.204	There is a fine hard tang in salty air.	0
1589.9422	9.2472	adaption	67	0.204	Cod is the main business of the north shore.	0
1602.5761	10.8338	adaption	68	0.204	The mule trod the treadmill day and night.	1
1622.5427	9.2866	adaption	69	0.204	The roof should be tilted at a sharp slant.	0
1633.7595	9.9309	adaption	70	0.204	To send it now in large amounts is bad.	1
1646.593	7.4308	adaption	71	0.204	Open the crate but don't break the glass.	1
1657.6598	10.8723	adaption	72	0.204	Cats and Dogs each hate the other.	1
1672.4101	8.495	adaption	73	0.204	Act on these orders with great speed.	1
1683.6769	9.5051	adaption	74	0.204	Oak is strong and also gives shade.	1
1695.1604	9.3947	adaption	75	0.204	Add the sum to the product of these three.	0
1706.3273	10.1128	adaption	76	0.204	The ripe taste of cheese improves with age.	1
1719.9941	8.8989	adaption	77	0.204	The hog crawled under the high fence.	0
1733.461	8.2288	adaption	78	0.204	The pipe began to rust while new.	1
1745.2778	6.3775	adaption	79	0.204	Move the vat over the hot fire.	0
1755.428	8.4482	adaption	80	0.204	Thieves who rob friends deserve jail.	0
1766.4781	7.9956	random2	1	0.168	Drop the ashes on the worn old rug.	1
1777.295	9.0797	random2	2	0.052	He wheeled the bike past the winding road.	0
1789.1285	7.2436	random2	3	0.118	The bloom of the rose lasts a few days.	0
1798.7119	7.1219	random2	4	0.019	Breakfast buns are fine with a hot drink.	0
1807.9288	4.5513	random2	5	0.014	A gray mare walked before the colt.	0
1814.7289	6.4691	random2	6	0.069	The desk and both chairs were painted tan.	1
1823.3789	5.3371	random2	7	0.075	Bottles hold four kinds of rum.	0
1833.6624	7.8426	random2	8	0.226	Throw out the used paper cup and plate.	1
1843.8293	8.1449	random2	9	0.152	They slice the sausage thin with a knife.	1
1853.4794	4.9013	random2	10	0.05	The man wore a feather in his felt hat.	0
1861.0635	9.0983	random2	11	0.182	Hemp is a weed found in parts of the tropics.	1
1873.763	4.3887	random2	12	0.029	We find joy in the simplest things.	0
1880.2798	7.4935	random2	13	0.191	Split the log with a quick, sharp blow.	1
1890.68	4.4274	random2	14	0.01	Leaves turn brown and yellow in the fall.	0
1897.6968	8.7359	random2	15	0.214	The bark of the pine tree was shiny and dark.	1
1908.8469	6.3436	random2	16	0.151	A lame back kept his score low.	1
1917.3471	7.6968	random2	17	0.202	Weave the carpet on the right hand side.	1
1927.7472	5.4627	random2	18	0.156	The pennant waved when the wind blew.	1
1935.2806	6.1594	random2	19	0.086	He ordered peach pie with ice cream.	1
1943.6141	6.2637	random2	20	0.219	Burn peat after the logs give out.	1
1951.6976	4.6505	random2	21	0.024	A large size in stockings is hard to sell.	0
1958.1477	6.2065	random2	22	0.177	These days a chicken leg is a rare dish.	1
1966.8811	7.1106	random2	23	0.142	The box was thrown beside the parked truck.	1
1976.2146	4.6634	random2	24	0.068	Four hours of steady work faced us.	0
1983.1314	4.8968	random2	25	0.046	Rice is often served in round bowls.	0
1991.2843	4.2061	random2	26	0.048	The juice of lemons makes fine punch.	0
1997.1649	4.8519	random2	27	0.086	It's easy to tell the depth of a well.	1
2003.9317	4.5234	random2	28	0.05	Glue the sheet to the dark blue background.	0
2012.3321	4.601	random2	29	0.037	The birch canoe slid on the smooth planks.	0
2019.3652	4.9899	random2	30	0.043	The hogs were fed chopped corn and garbage.	0
2025.9654	6.0038	random2	31	0.09	The spot on the blotter was made by green ink.	1
2033.6988	5.9645	random2	32	0.178	A salt pickle tastes fine with ham.	1
2041.5656	4.0882	random2	33	0.029	Mud was spattered on the front of his white shirt.	0
2049.7491	4.0787	random2	34	0.022	Those thistles bend in a high wind.	0
2055.2492	3.4813	random2	35	0.012	Guess the result from the first scores.	0
2060.1991	3.9621	random2	36	0.014	The just claim got the right verdict.	0
2066.0492	5.0543	random2	37	0.137	Pure bred poodles have curls.	1
2073.1661	4.4397	random2	38	0.145	The young kid jumped the rusty gate.	1
2079.3495	5.3506	random2	39	0.112	The cigar burned a hole in the desk top.	1
2086.8996	5.0786	random2	40	0.096	The tree top waved in a graceful way.	1
2093.683	4.6857	random2	41	0.118	A thin stripe runs down the middle.	1
2100.2165	5.6863	random2	42	0.096	When the frost has come it is time for turkey.	1
2107.7166	4.6725	random2	43	0.057	Sweet words work better than fierce.	0
2114.0667	8.9278	random2	44	0.237	There is a strong chance it will happen once more.	1
2124.9335	5.4671	random2	45	0.113	A six comes up more often than a ten.	0
2132.2836	4.2755	random2	46	0.015	The duke left the park in a silver coach.	0
2138.1837	6.9972	random2	47	0.195	A plea for funds seems to come again.	1
2147.7839	8.7782	random2	48	0.207	He lent his coat to the tall gaunt stranger.	1
2159.1013	3.5713	random2	49	0.027	Greet the new guests and leave quickly.	0
2165.0675	5.2912	random2	50	0.163	Lush ferns grow on the lofty rocks.	1
