onset	duration	trial_type	trial	delay	sentence	detected_delay
512.7496	4.9337	adaption	29	0.204	He put his last cartridge into the gun and fired.	1
518.6665	5.0314	adaption	30	0.204	Sever the twine with a quick snip of the knife.	1
524.5332	2.7238	adaption	31	0.204	The black trunk fell from the landing.	1
528.6166	3.3752	adaption	32	0.204	The vast space stretched into the far distance.	1
533.6166	3.118	adaption	33	0.204	Neat plans fail without luck.	1
537.55	5.655	adaption	34	0.204	The bank pressed for payment of the debt.	1
544.1168	4.2788	adaption	35	0.204	The theft of the pearl pin was kept secret.	1
549.7502	2.9804	adaption	36	0.204	His wide grin earned many friends.	1
553.5836	3.5059	adaption	37	0.204	Flax makes a fine brand of paper.	1
558.6503	3.3979	adaption	38	0.204	Press the pedal with your left foot.	1
563.1671	3.8639	adaption	39	0.204	A rich farm is rare in this sandy waste.	1
568.1006	2.8894	adaption	40	0.204	Shake hands with this friendly child.	1
572.1506	4.0061	adaption	41	0.204	A smatter of French is worse than none.	1
577.3841	3.3474	adaption	42	0.204	The mule trod the treadmill day and night.	1
581.7174	2.8531	adaption	43	0.204	The rarest spice comes from the far East.	1
585.5008	2.5808	adaption	44	0.204	The aim of the contest is to raise a great fund.	1
589.3675	2.6172	adaption	45	0.204	The slab was hewn from heavy blocks of slate.	1
594.2842	4.7707	adaption	46	0.204	Cod is the main business of the north shore.	1
599.9843	4.8931	adaption	47	0.204	There is a fine hard tang in salty air.	1
605.8011	4.363	adaption	48	0.204	To send it now in large amounts is bad.	1
610.9012	4.4057	adaption	49	0.204	The roof should be tilted at a sharp slant.	1
616.6685	3.5491	adaption	50	0.204	Dunk the stale biscuits into strong drink.	1
621.2346	3.5258	adaption	51	0.204	The logs fell and tumbled into the clear stream.	1
625.7514	3.5439	adaption	52	0.204	The man went to the woods to gather sticks.	1
630.2681	2.9942	adaption	53	0.204	Just hoist it up and take it away.	1
634.2848	3.4084	adaption	54	0.204	Brass rings are sold by these natives.	1
638.6182	4.7695	adaption	55	0.204	The dirt piles were lines along the road.	1
644.285	4.0855	adaption	56	0.204	Pour the stew from the pot into the plate.	1
649.4684	3.7009	adaption	57	0.204	A ripe plum is fit for a king's palate.	1
654.0851	2.6033	adaption	58	0.204	Each penny shone like new.	1
657.8019	3.6053	adaption	59	0.204	It takes a good trap to capture a bear.	1
662.3019	3.5042	adaption	60	0.204	Our plans right now are hazy.	1
666.7187	4.518	adaption	61	0.204	The wide road shimmered in the hot sun.	1
672.2021	3.3135	adaption	62	0.204	Hop over the fence and plunge in.	1
676.6189	3.3676	adaption	63	0.204	The ship was torn apart on the sharp reef.	1
680.9856	3.4878	adaption	64	0.204	Lift the square stone over the fence.	1
685.4856	4.8983	adaption	65	0.204	Sickness kept him home the third week.	1
691.319	2.76	adaption	66	0.204	Mesh wire keeps chicks inside.	1
695.2358	3.7219	adaption	67	0.204	A king ruled the state in the early days.	1
700.1192	3.3334	adaption	68	0.204	The friendly gang left the drug store.	1
704.2192	4.0482	adaption	69	0.204	The rope will bind the seven books at once.	1
709.2027	3.7995	adaption	70	0.204	The lazy cow lay in the cool grass.	1
713.7693	3.4959	adaption	71	0.204	North winds bring colds and fevers.	1
718.1028	3.1054	adaption	72	0.204	He asks no person to vouch for him.	1
722.0195	4.3874	adaption	73	0.204	Soap can wash most dirt away.	1
727.4029	5.2984	adaption	74	0.204	It takes a lot of help to finish these.	1
733.7196	7.4436	adaption	75	0.204	A sash of gold silk will trim her dress.	1
742.1198	3.0983	adaption	76	0.204	Take two shares as a fair profit.	1
746.2366	3.2684	adaption	77	0.204	The fur of cats goes by many names.	1
750.6366	2.6836	adaption	78	0.204	Go now and come here later.	1
754.1867	4.3481	adaption	79	0.204	That move means the game is over.	1
759.5534	3.0924	adaption	80	0.204	Mark the spot with a sign painted red.	1
764.6535	4.0467	random2	1	0.158	Roads are paved with sticky tar.	1
769.5702	3.425	random2	2	0.074	A siege will crack the strong defense.	1
773.9869	4.263	random2	3	0.187	The sun came up to light the eastern sky.	1
779.2204	3.9562	random2	4	0.215	The drip of the rain made a pleasant sound.	1
784.1371	4.2142	random2	5	0.219	Much of the story makes good sense.	1
789.2539	5.2559	random2	6	0.179	Serve the hot rum to the tired heroes.	1
795.6372	4.2952	random2	7	0.202	Grape juice and water mix well.	1
800.6873	3.0681	random2	8	0.063	Smoke poured out of every crack.	0
807.5708	4.6064	random2	9	0.144	He wrote down a long list of items.	1
813.0709	2.8175	random2	10	0.046	Fake stones shine but cost little.	0
816.8709	4.0482	random2	11	0.157	A fresh start will work such wonders.	1
821.6877	3.6783	random2	12	0.147	The lure is used to catch trout and flounder.	0
826.5711	3.6577	random2	13	0.157	A blue crane is a tall wading bird.	0
831.8711	3.5004	random2	14	0.082	The hostess taught the new maid to serve.	0
836.555	4.1351	random2	15	0.242	Even the worst will beat his low score.	1
842.4046	4.404	random2	16	0.227	Float the soap on top of the bath water.	0
848.3714	5.1715	random2	17	0.206	He wrote his last novel there at the inn.	0
855.0883	3.9092	random2	18	0.034	The brown house was on fire to the attic.	0
859.9716	5.7123	random2	19	0.244	The club rented the rink for the fifth night.	1
866.6383	4.3402	random2	20	0.097	After the dance, they went straight home.	1
872.0051	3.1644	random2	21	0.038	Write at once or you may forget it.	1
875.9886	4.0996	random2	22	0.127	The doorknob was made of bright clean brass.	1
880.972	3.3152	random2	23	0.162	It is hard to erase blue or red ink.	1
885.222	5.3036	random2	24	0.252	The wreck occurred by the bank on Main Street.	1
891.6388	3.4616	random2	25	0.045	The loss of the second ship was hard to take.	0
896.0388	4.2044	random2	26	0.144	Live wires should be kept covered.	1
901.8388	4.1389	random2	27	0.248	The cement had dried when he moved it.	0
906.8723	4.2081	random2	28	0.061	The large house had hot water taps.	0
912.3557	3.8195	random2	29	0.139	Do that with a wooden stick.	1
917.5224	5.0992	random2	30	0.216	The fly made its way along the wall.	1
924.0725	3.3398	random2	31	0.028	Take shelter in this tent, but keep still.	0
928.356	6.4144	random2	32	0.19	The water in this well is a source of good health.	1
935.8061	4.219	random2	33	0.092	The dusty bench stood by the stone wall.	1
941.0894	2.6948	random2	34	0.012	Shake the dust from your shoes, stranger.	0
945.0895	4.4132	random2	35	0.181	She was kind to sick old people.	1
950.2063	3.8793	random2	36	0.185	The square wooden crate was packed to be shipped.	1
954.9563	3.9121	random2	37	0.145	A bowl of rice is free with chicken stew.	1
959.6564	3.8748	random2	38	0.23	That guy is the writer of a few banned books.	1
964.3565	3.6456	random2	39	0.095	Smile when you say nasty words.	1
968.7232	4.0217	random2	40	0.122	We dress to suit the weather of most days.	1
973.5899	3.17	random2	41	0.088	The new girl was fired today at noon.	1
977.5401	5.8182	random2	42	0.21	They felt gay when the ship arrived in port.	1
984.1402	4.6727	random2	43	0.24	There was a sound of dry leaves outside.	1
989.5235	2.9285	random2	44	0.038	The sky that morning was clear and bright blue.	0
993.5403	2.8868	random2	45	0.204	Sunday is the best part of the week.	1
997.3071	3.5987	random2	46	0.217	Steam hissed from the broken valve.	1
1001.8592	3.1497	random2	47	0.244	The child almost hurt the small dog.	1
1005.8071	3.3127	random2	48	0.219	Add the store's account to the last cent.	1
1009.8405	2.8624	random2	49	0.168	The doctor cured him with these pills.	1
1013.4572	3.0047	random2	50	0.139	Torn scraps littered the stone floor.	1
