onset	duration	trial_type	trial	delay	sentence	detected_delay
759.6678	4.0726	adaption	48	0.204	Our troops are set to strike heavy blows.	1
766.3512	4.8992	adaption	49	0.204	The hail pattered on the burnt brown grass.	1
772.5513	4.1617	adaption	50	0.204	Seven seals were stamped on great sheets.	1
778.0181	4.1496	adaption	51	0.204	The dark pot hung in the front closet.	1
784.2849	4.3772	adaption	52	0.204	A zestful food is the hot-cross bun.	1
789.8016	3.9472	adaption	53	0.204	We are sure that one war is enough.	1
795.135	4.2844	adaption	54	0.204	A dash of pepper spoils beef stew.	1
800.7851	4.5208	adaption	55	0.204	The train brought our hero to the big town.	1
806.9685	4.1199	adaption	56	0.204	High seats are best for football fans.	1
812.352	3.9031	adaption	57	0.204	Gray paint stretched for miles around.	1
817.352	3.7979	adaption	58	0.204	The rude laugh filled the empty room.	1
823.6522	4.44	adaption	59	0.204	Tea served from the brown jug is tasty.	1
829.6022	4.2244	adaption	60	0.204	Carry the pail to the wall and spill it there.	1
834.8856	4.2918	adaption	61	0.204	The pods of peas ferment in bare fields.	1
841.019	4.037	adaption	62	0.204	Pile the coal high in the shed corner.	1
846.1858	4.2527	adaption	63	0.204	The hitch between the horse and cart broke.	1
851.8192	4.114	adaption	64	0.204	Ship maps are different from those for planes.	1
857.8694	4.3742	adaption	65	0.204	A gold vase is both rare and costly.	1
864.436	4.5898	adaption	66	0.204	The knife was hung inside its bright sheath.	1
870.5362	4.2562	adaption	67	0.204	The horse balked and threw the tall rider.	1
876.2196	4.9473	adaption	68	0.204	The sky in the west is tinged with orange red.	1
882.453	4.6163	adaption	69	0.204	They sang the same tunes at each party.	1
888.7865	4.3853	adaption	70	0.204	Dimes showered down from all sides.	1
894.2865	4.3798	adaption	71	0.204	The screen before the fire kept in the sparks.	1
900.1699	3.9831	adaption	72	0.204	Thick glasses helped him read the print.	1
906.1533	4.4861	adaption	73	0.204	The hinge on the door creaked with old age.	1
912.0701	3.768	adaption	74	0.204	The chair looked strong but had no bottom.	1
917.2369	4.0958	adaption	75	0.204	Birth and death marks the limits of life.	1
922.8036	3.5278	adaption	76	0.204	The music played on while they talked.	1
927.487	4.7629	adaption	77	0.204	He sent the figs, but kept the ripe cherries.	1
933.6371	4.1235	adaption	78	0.204	Fly by night and you waste little time.	1
939.2372	3.842	adaption	79	0.204	The bunch of grapes was pressed into wine.	1
945.5373	4.3162	adaption	80	0.204	Dispense with a vest on a day like this.	1
951.0208	3.9755	random2	1	0.142	Tight curls get limp on rainy days.	0
957.4542	4.8762	random2	2	0.161	The shelves were bare of both jam or crackers.	0
964.5376	5.2709	random2	3	0.241	Hedge apples may stain your hands green.	1
971.521	3.5502	random2	4	0.056	Quench your thirst, then eat the crackers.	0
976.6044	4.2813	random2	5	0.067	A joy to every child is the swan boat.	0
982.1546	3.9698	random2	6	0.154	All sat frozen and watched the screen.	1
988.0213	5.1813	random2	7	0.141	A ridge on a smooth surface is a bump or flaw.	1
995.3047	4.1923	random2	8	0.109	A cloud of dust stung his tender eyes.	0
1000.9548	3.9728	random2	9	0.094	To reach the end he needs much courage.	0
1006.4382	3.7282	random2	10	0.045	Shape the clay gently into block form.	0
1011.4217	5.103	random2	11	0.248	The man went to the woods to gather sticks.	1
1018.1552	3.8642	random2	12	0.149	Brass rings are sold by these natives.	1
1023.6551	3.8909	random2	13	0.182	The dirt piles were lines along the road.	1
1028.8219	4.3547	random2	14	0.15	The logs fell and tumbled into the clear stream.	1
1034.4553	3.976	random2	15	0.228	Pour the stew from the pot into the plate.	1
1039.922	3.38	random2	16	0.047	Our plans right now are hazy.	0
1044.1888	4.4799	random2	17	0.2	A ripe plum is fit for a king's palate.	1
1050.1722	3.0954	random2	18	0.09	Each penny shone like new.	0
1054.389	3.8772	random2	19	0.135	Just hoist it up and take it away.	1
1059.5557	4.0932	random2	20	0.178	It takes a good trap to capture a bear.	1
1064.9391	4.4523	random2	21	0.055	The bills were mailed promptly on the tenth of the month.	0
1071.8059	5.2557	random2	22	0.176	The cleat sank deeply into the soft turf.	1
1078.7393	4.7447	random2	23	0.203	The price is fair for a good antique clock.	1
1085.1561	3.9824	random2	24	0.095	To have is better than to wait and hope.	1
1090.6062	4.2269	random2	25	0.05	The clothes dried on a thin wooden rack.	0
1095.8063	4.1055	random2	26	0.095	The wall phone rang loud and often.	1
1101.3063	3.9801	random2	27	0.239	The couch cover and hall drapes were blue.	1
1106.6564	4.6525	random2	28	0.166	The stems of the tall glasses cracked and broke.	1
1112.8898	4.3377	random2	29	0.125	Turn out the lantern which gives us light.	1
1118.5066	4.1514	random2	30	0.245	A clean neck means a neat collar.	1
1123.9566	3.3002	random2	31	0.229	Mend the coat before you go out.	1
1128.624	3.9996	random2	32	0.048	Take the winding path to reach the lake.	0
1133.6568	2.6698	random2	33	0.01	Hoist the load to your left shoulder.	0
1137.3235	4.7697	random2	34	0.219	The stray cat gave birth to kittens.	1
1143.057	4.1629	random2	35	0.103	The wrist was badly strained and hung limp.	1
1148.3237	4.2469	random2	36	0.162	Note closely the size of the gas tank.	1
1153.6738	2.9357	random2	37	0.016	The meal was cooked before the bell rang.	0
1157.7072	3.4931	random2	38	0.228	What joy there is in living.	1
1162.7239	3.3072	random2	39	0.064	Wipe the grease off his dirty face.	1
1167.5406	4.1132	random2	40	0.124	The young girl gave no clear response.	1
1173.4741	3.0104	random2	41	0.073	Press the pedal with your left foot.	0
1178.3241	3.799	random2	42	0.245	Flax makes a fine brand of paper.	1
1183.9742	3.9154	random2	43	0.222	The black trunk fell from the landing.	1
1190.041	4.063	random2	44	0.097	The theft of the pearl pin was kept secret.	1
1196.6244	4.2701	random2	45	0.197	His wide grin earned many friends.	1
1202.4412	3.6439	random2	46	0.092	The bank pressed for payment of the debt.	1
1207.2079	4.5238	random2	47	0.074	The vast space stretched into the far distance.	1
1212.8914	3.0792	random2	48	0.084	Neat plans fail without luck.	1
1217.3914	3.378	random2	49	0.078	Shake hands with this friendly child.	0
1222.9248	4.491	random2	50	0.147	A rich farm is rare in this sandy waste.	1
